loss,val_auc,val_acc
0.6931386900799635,0.52,0.5104166666666666
0.6942086032717588,0.5177313432835821,0.5104166666666666
0.6944185526414897,0.5192835820895522,0.5
0.6941656445806795,0.5213134328358209,0.5104166666666666
0.6935592235221066,0.5204776119402985,0.5260416666666666
0.6943728940012553,0.5162985074626866,0.5104166666666666
0.6934226797211162,0.5221492537313432,0.515625
0.693765573329776,0.5234626865671642,0.5052083333333334
0.6942392956531881,0.5171343283582089,0.5104166666666666
0.6924642823581527,0.531223880597015,0.5208333333333334
0.6934311642637673,0.5233432835820895,0.515625
0.6942629211718255,0.5164179104477612,0.5260416666666666
0.6956526094189531,0.5065074626865672,0.5052083333333334
0.6945428470213066,0.5166567164179104,0.5208333333333334
0.6941054180608242,0.5215522388059701,0.4947916666666667
0.6949149803515842,0.5162985074626866,0.5
0.6947945281881028,0.5131940298507462,0.5
0.6957513979291182,0.5081791044776119,0.5052083333333334
0.6938836268791017,0.5242985074626866,0.515625
0.6947131442268644,0.5179701492537313,0.5260416666666666
0.6949217958976588,0.5143880597014925,0.5104166666666666
0.6956609117372761,0.5117611940298508,0.5052083333333334
0.6944797569331124,0.5171343283582089,0.4895833333333333
0.6946501689186387,0.5154626865671642,0.4895833333333333
0.694768671703533,0.5142686567164179,0.4895833333333333
0.6968379481425906,0.5008955223880598,0.484375
0.6956646645794992,0.5081791044776119,0.5
0.6958798744506298,0.5068656716417911,0.46875
0.6969310264447195,0.5051940298507462,0.4739583333333333
0.6969802383849842,0.5010149253731343,0.4895833333333333
0.6950817614616834,0.5084179104477612,0.46875
0.6946626640097356,0.5128358208955224,0.4895833333333333
0.695831774137979,0.5025671641791045,0.4791666666666667
0.6956886252640015,0.5038805970149254,0.4739583333333333
0.6955946000083699,0.5074626865671642,0.4895833333333333
0.6943930904866885,0.5152238805970148,0.4791666666666667
0.6962359919267032,0.5026865671641791,0.4739583333333333
0.6956253750904186,0.5121194029850746,0.484375
0.6959094005960224,0.5060298507462686,0.4739583333333333
0.6957419758250416,0.5051940298507462,0.484375
0.6948498439504561,0.5102089552238805,0.46875
0.6948909838878005,0.5097313432835819,0.4895833333333333
0.6957038053619918,0.5056716417910447,0.4791666666666667
0.6946660451975776,0.5111641791044776,0.4739583333333333
0.6952635078574007,0.5085373134328359,0.4791666666666667
0.6948005199677164,0.5145074626865672,0.4791666666666667
0.696750043602778,0.5026865671641791,0.4739583333333333
