val_loss,val_auc,val_acc
0.697506630087256,0.43617910447761193,0.5
0.6977848383400382,0.43307462686567166,0.4583333333333333
0.6986658262427947,0.4677014925373134,0.4791666666666667
0.6990318906303973,0.49014925373134327,0.5677083333333334
0.6989793237193053,0.48322388059701493,0.5208333333333334
0.6970795802817443,0.5025671641791045,0.546875
0.6944227929709302,0.5112835820895522,0.5364583333333334
0.6925303575755782,0.5239402985074627,0.53125
0.6930720672795182,0.5227462686567164,0.5416666666666666
0.6937751115657744,0.5189253731343284,0.5416666666666666
0.6925205996729317,0.5231044776119402,0.5260416666666666
0.6928850779841946,0.5183283582089552,0.5208333333333334
0.6917158747741498,0.528955223880597,0.5
0.6923166268561394,0.5229850746268657,0.4947916666666667
0.6936205789892957,0.5147462686567165,0.5104166666666666
0.6914869637268043,0.5291940298507463,0.5052083333333334
0.6919599664192985,0.5208358208955224,0.5104166666666666
0.6921804762100626,0.5228656716417911,0.5104166666666666
0.6928986051411675,0.512955223880597,0.5208333333333334
0.6930925369683806,0.5173731343283582,0.5052083333333334
0.6925096472981932,0.5262089552238807,0.5052083333333334
0.6923960724315691,0.522865671641791,0.4947916666666667
0.6926636325541881,0.5164179104477612,0.5
0.6918505793347364,0.5259701492537313,0.5
0.6919725970040492,0.5209552238805971,0.4947916666666667
0.6912803439312961,0.5252537313432836,0.4947916666666667
0.6921199830547385,0.5192835820895523,0.4895833333333333
0.6923671943721598,0.5194029850746269,0.5
0.6926082481829741,0.5195223880597015,0.4947916666666667
0.692941301622955,0.5124776119402985,0.5104166666666666
0.6927896920820334,0.5118805970149254,0.484375
0.6931768001794861,0.5136716417910449,0.4895833333333333
0.69322595438349,0.5177313432835821,0.5
0.6914290011756679,0.5189253731343284,0.484375
0.6925072207845213,0.5178507462686567,0.4947916666666667
0.6920808486688776,0.5167761194029851,0.4791666666666667
0.6923487583447416,0.5151044776119403,0.5
0.693976031738222,0.5087761194029851,0.4895833333333333
0.6918300018792117,0.5196417910447761,0.4947916666666667
0.692402373195456,0.5116417910447761,0.4791666666666667
0.6921588324851703,0.5173731343283582,0.4895833333333333
0.6921159707901494,0.5154626865671642,0.4739583333333333
0.6926556476328125,0.5122388059701493,0.4895833333333333
0.692954584176349,0.5090149253731342,0.5052083333333334
0.6921535692085968,0.5143880597014925,0.484375
0.692407998929764,0.5136716417910447,0.4947916666666667
0.6915380574558895,0.5184477611940299,0.4947916666666667
0.6924872163140732,0.5155820895522388,0.4791666666666667
0.6940248837426447,0.5043582089552239,0.4791666666666667
0.6929764335631906,0.5075820895522388,0.4895833333333333
0.6906450717846532,0.5223880597014925,0.4947916666666667
0.6937821894028572,0.5047164179104479,0.484375
0.6926488197896896,0.5099701492537313,0.46875
0.6929387239746382,0.5093731343283582,0.46875
0.6933007461997489,0.5060298507462687,0.4791666666666667
0.6938151946631779,0.5029253731343284,0.46875
0.6925767272833298,0.5111641791044776,0.484375
0.6916875003584755,0.5178507462686567,0.46875
0.6929123512073252,0.5103283582089552,0.4791666666666667
0.6929797069382039,0.5112835820895523,0.5
0.6927176862909775,0.5075820895522387,0.4739583333333333
0.6927236569671749,0.5054328358208956,0.484375
0.6934979267488547,0.5045970149253731,0.4739583333333333
0.6934317036069296,0.5075820895522388,0.46875
0.692907018124842,0.5102089552238807,0.4791666666666667
0.6921828640563238,0.5167761194029851,0.4895833333333333
0.6918092887833803,0.5148656716417911,0.4895833333333333
0.6923069903768417,0.5092537313432837,0.4895833333333333
0.6934270646517188,0.504,0.46875
