val_loss,val_auc,val_acc
0.6932331006731215,0.4979104477611941,0.5208333333333334
0.6911078197716751,0.44943283582089555,0.515625
0.6845363671531705,0.4967164179104478,0.5572916666666666
0.6859632916371994,0.4500298507462686,0.53125
0.6762733461238067,0.5625074626865672,0.59375
0.6749109800353729,0.5540298507462686,0.609375
0.6709862539337391,0.5551044776119403,0.6145833333333334
0.670489655025988,0.5610746268656717,0.625
0.6688623379877137,0.5972537313432836,0.609375
0.6706755622618864,0.5909253731343284,0.6354166666666666
0.6712837022017367,0.5644179104477612,0.5989583333333334
0.6718208091946307,0.5752835820895522,0.625
0.6745450353583603,0.5536716417910448,0.59375
0.6707323013270013,0.575044776119403,0.6354166666666666
0.671194459949803,0.565492537313433,0.609375
0.673648663392246,0.5492537313432836,0.5989583333333334
0.6744791931676254,0.555820895522388,0.59375
0.675570480804551,0.5482985074626865,0.59375
0.6737076534797701,0.5768358208955223,0.59375
0.676403729383153,0.5742089552238806,0.5989583333333334
0.6774905428573311,0.569910447761194,0.5989583333333334
0.6747975269066605,0.5375522388059701,0.5729166666666666
0.6709021950826838,0.5886567164179105,0.6145833333333334
0.6707055696915818,0.5923582089552238,0.65625
0.6709111041715019,0.5783880597014925,0.609375
0.6678957320077767,0.6016716417910448,0.6354166666666666
0.6672991291331168,0.5995223880597014,0.6510416666666666
0.6664664190546988,0.633313432835821,0.640625
0.6648395503927285,0.6309253731343284,0.6458333333333334
0.6664767145535248,0.6198208955223882,0.6302083333333334
0.661088384876707,0.6598208955223882,0.6822916666666666
0.6652231343941087,0.6315223880597015,0.6614583333333334
0.663456102542638,0.6322388059701494,0.6510416666666666
0.6631155966178812,0.6434626865671641,0.6770833333333334
0.6629221314724755,0.627223880597015,0.6302083333333334
0.6640644404403991,0.6423880597014926,0.6614583333333334
0.6661103114486419,0.6075223880597016,0.6354166666666666
0.6647584249455497,0.6167164179104477,0.6302083333333334
0.6646757590028479,0.6305671641791045,0.6614583333333334
0.6643042266211862,0.6415522388059701,0.6510416666666666
0.6649035600650617,0.6320000000000001,0.65625
0.6629960226384978,0.6343880597014926,0.671875
0.6625616015362447,0.636179104477612,0.6458333333333334
0.665190989938048,0.6234029850746269,0.6666666666666666
0.6633329996318738,0.6362985074626866,0.6354166666666666
0.6649827496562203,0.6225671641791045,0.671875
0.667008510823505,0.6109850746268657,0.640625
0.6635944967249067,0.6401194029850746,0.6510416666666666
0.6632459598710932,0.643223880597015,0.6614583333333334
0.6658310899504158,0.6231641791044776,0.640625
0.664914642805965,0.6251940298507463,0.6354166666666666
0.6628892490975252,0.6612537313432836,0.6770833333333334
0.6617195990276178,0.6512238805970149,0.6770833333333334
0.6616863720353915,0.6442985074626866,0.6770833333333334
0.6634583414146124,0.6330746268656715,0.65625
0.6650271603170335,0.6195820895522388,0.640625
0.663223944979155,0.6444179104477612,0.65625
0.6655577052763229,0.6273432835820897,0.6197916666666666
0.6642820911494933,0.6287761194029851,0.6354166666666666
0.6634511143837336,0.6337910447761194,0.671875
0.6639503351225482,0.6286567164179105,0.6145833333333334
0.6651684530291005,0.6395223880597015,0.640625
0.6659083071960835,0.6351044776119403,0.640625
0.6665925830699455,0.6111044776119403,0.6354166666666666
0.6649524542632511,0.6297313432835822,0.6510416666666666
0.6635932283695691,0.6370149253731344,0.6510416666666666
0.6650487722153197,0.618268656716418,0.6614583333333334
0.6628842761544882,0.6524179104477612,0.6770833333333334
0.6644701590394041,0.6158805970149254,0.6354166666666666
0.6627342199015437,0.6483582089552239,0.671875
0.6626401371876609,0.6372537313432836,0.6458333333333334
0.6621873645018664,0.647044776119403,0.640625
0.6642193336497367,0.6199402985074627,0.6354166666666666
0.6641101593354787,0.6340298507462687,0.65625
0.6633214503544028,0.6445373134328358,0.6510416666666666
0.6656204310438215,0.6275820895522389,0.6614583333333334
0.6629501031728249,0.6305671641791045,0.6614583333333334
0.6670126518005034,0.6236417910447761,0.6666666666666666
0.6658295185514405,0.6474029850746269,0.6354166666666666
0.664157211585458,0.6208955223880598,0.6302083333333334
0.6652528794754157,0.6210149253731343,0.6458333333333334
0.6647658824311925,0.6323582089552238,0.6458333333333334
0.6640770929000286,0.6391641791044776,0.6614583333333334
