loss,val_auc,val_acc
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
0.6945944921667341,0.5343283582089552,0.546875
